"Year","County","Index.Total","Violent.Total","Murder","Rape","Robbery","Aggravated.Assault","Property.Total","Burglary","Larceny","Motor.Vehicle.Theft","Region","Population"
2001,"Saratoga",15.5313912557483,1.29918519026935,0,0.137272397462422,0.240226695559238,0.921686097247688,14.2322060654789,2.84349966172159,10.9278633551335,0.460843048623844,"Non-New York City",203974
2002,"Saratoga",13.8535016420759,1.26909700357478,0.0242194084651676,0.188911386028308,0.155004214177073,0.900961994904236,12.5844046385011,2.43162860990283,9.61026127897852,0.542514749619755,"Non-New York City",206446
2003,"Saratoga",12.5543192779714,0.940738264648298,0.00477532114034669,0.0859557805262404,0.162360918771787,0.687646244209923,11.6135810133231,2.25872689938398,8.88687264218519,0.467981471753975,"Non-New York City",209410
2004,"Saratoga",13.4813077483237,1.17269881500676,0.0141858727621786,0.151315976129905,0.132401479113667,0.874795487001012,12.3086089333169,2.22718202366204,9.57073549021648,0.510691419438429,"Non-New York City",211478
2005,"Saratoga",13.4757600657354,1.26305904448879,0.00469538678248621,0.150252377039559,0.103298509214697,1.00481277145205,12.2127010212466,2.10353327855382,9.60206597018429,0.50710177250851,"Non-New York City",212975
2006,"Saratoga",15.3149417361283,1.13685603395659,0.00931849208161135,0.144436627264976,0.111821904979336,0.871279009630662,14.1780857021717,2.78156988636099,10.9305912117301,0.465924604080568,"Non-New York City",214627
2007,"Saratoga",14.054810517243,0.949962464897728,0,0.125117007571896,0.101947191354878,0.722898265970954,13.1048480523452,2.36332125413581,10.3430059592767,0.398520838932706,"Non-New York City",215798
2008,"Saratoga",14.4512660965934,0.740972561003673,0,0.105853223000525,0.0966485949135225,0.538470743089626,13.7102935355897,2.32416859196804,11.0087351920546,0.377389751567088,"Non-New York City",217282
2009,"Saratoga",13.3682747013519,0.791211605656477,0.0045734774893438,0.109763459744251,0.16921866710572,0.507656001317161,12.5770630956954,2.16325485245962,10.1256791614072,0.288129081828659,"Non-New York City",218652
2010,"Saratoga",14.7360176322189,0.687620105829743,0,0.100183061776519,0.118398163917704,0.46903888013552,14.0483975263891,2.50002276887768,11.188626490223,0.359748267288409,"Non-New York City",219598
2011,"Saratoga",13.9054699370523,0.596917733883221,0.00904420808913971,0.0813978728022574,0.0904420808913971,0.416033572100427,13.3085522031691,2.27009623037407,10.77617393821,0.262282034585052,"Non-New York City",221136
2012,"Saratoga",14.5645247542995,0.687557015553169,0.00898767340592378,0.080889060653314,0.0853828973562759,0.512297384137655,13.8769677387463,2.43565949300534,11.1851595536721,0.256148692068828,"Non-New York City",222527
2013,"Saratoga",13.8968820125719,0.771801151902066,0.00446127833469402,0.0936868450285745,0.156144741714291,0.517508286824507,13.1250808606698,2.20387149733885,10.6401488282452,0.281060535085723,"Non-New York City",224151
2014,"Saratoga",13.200952783776,0.734623004830703,0.00445226063533759,0.115758776518777,0.12911555842479,0.485296409251798,12.4663297789453,1.99461276463124,10.155606509205,0.316110505108969,"Non-New York City",224605
2015,"Saratoga",12.6004721861156,1.1450955425277,0,0.358118683184338,0.106109239462026,0.680867619881334,11.4553766435879,1.59163859193039,9.60730738962429,0.25643066203323,"Non-New York City",226182
2016,"Saratoga",12.5314165738658,1.13561836180449,0.00880324311476348,0.325719995246249,0.110040538934543,0.691054584508933,11.3957982120613,1.43052700614907,9.52510905017408,0.440162155738174,"Non-New York City",227189
2017,"Saratoga",12.1928883539601,1.21667233574923,0.00872166548924183,0.357588285058915,0.156989978806353,0.693372406394725,10.9762160182108,1.51756979512808,9.16210959644854,0.296536626634222,"Non-New York City",229314
2018,"Saratoga",11.345908998075,1.00813898412616,0.0130362799671486,0.295489012588701,0.0738722531471753,0.625741438423132,10.3377700139488,1.16022891707622,8.86467037766103,0.312870719211566,"Non-New York City",230127
2019,"Saratoga",10.1029895268578,0.875302109870011,0.00870947373004986,0.34402421233697,0.0696757898403989,0.452892633962593,9.22768741698783,0.966751584035535,8.04319898970105,0.217736843251247,"Non-New York City",229635
2020,"Saratoga",9.50747136930518,0.976649582376146,0.0169852101282808,0.348196807629756,0.084926050641404,0.526541513976705,8.53082178692903,1.09129975074204,7.12954195134587,0.309980084841125,"Non-New York City",235499
2021,"Saratoga",10.5016767383028,1.13883729334936,0.0126070549079265,0.441246921777427,0.100856439263412,0.584126877400593,9.3628394449534,1.03798085408595,8.08952689925282,0.235331691614628,"Non-New York City",237962
2022,"Saratoga",11.7673170098452,1.26048484696206,0,0.368513842301201,0.0963161178741777,0.795654886786685,10.5068321628831,1.07622792581146,9.18772011373677,0.242884123334883,"Non-New York City",238797
1990,"Schenectady",39.6824865190743,2.59235690122919,0.0669859664400308,0.321532638912148,0.971296513380447,1.23254178249657,37.0901296178451,10.6440700673209,24.1216465150551,2.32441303546907,"Non-New York City",149285
1991,"Schenectady",42.2531470760079,4.2624953524194,0.0199182025813991,0.265576034418654,1.14197694800021,2.83502416741913,37.9906517235885,9.52090083390875,26.5244064375631,1.94534445211664,"Non-New York City",150616
1992,"Schenectady",45.9861458788625,6.11912425000993,0.0198672865260063,0.304631726732096,1.22514933577039,4.56947590098144,39.8670216288526,9.96013297837115,27.6817525595687,2.2251360909127,"Non-New York City",151002
1993,"Schenectady",42.429741884633,4.92783764629518,0.0397406261797998,0.284807820955232,1.192218785394,3.41107041376615,37.5019042383378,9.53775028315196,25.7717960776002,2.19235787758562,"Non-New York City",150979
1994,"Schenectady",45.2051249726301,5.19530498364441,0,0.232229469256136,1.95736266944457,3.0057128449437,40.0098199889857,11.0806632473642,26.9717940721769,1.95736266944457,"Non-New York City",150713
1995,"Schenectady",44.1954042100362,4.09697050314256,0.066509261414652,0.266037045658608,1.72258987063949,2.04183432542982,40.0984337068937,9.8034651325197,28.4460111070467,1.84895746732733,"Non-New York City",150355
1996,"Schenectady",40.9906863696929,3.72946950472377,0.0267825458148924,0.180782184250524,1.70069165924567,1.82121311541269,37.2612168649691,9.29354339776767,26.2669818079558,1.70069165924567,"Non-New York City",149351
1997,"Schenectady",38.2075566954098,3.37244290070478,0.0403885377329914,0.134628459109971,1.74343854547413,1.45398735838769,34.8351137947051,9.04030102923457,23.8427001083759,1.95211265709458,"Non-New York City",148557
1998,"Schenectady",38.0403146110006,3.81080020035468,0.0541499140370115,0.250443352421178,1.60419120334646,1.90201573055003,34.2295144106459,7.57421922592698,25.1187913739187,1.5365038108002,"Non-New York City",147738
1999,"Schenectady",36.9406974131298,3.88132673280811,0.0340467257263869,0.245136425229986,1.4435811707988,2.15856241105293,33.0593706803217,7.87160298794065,23.5603342026597,1.62743348972129,"Non-New York City",146857
2000,"Schenectady",36.0376946785588,3.81174481084472,0.0272754548182091,0.313667730409405,1.63652728909255,1.83427433652456,32.225949867714,7.13253143496168,23.2727818236369,1.82063660911546,"Non-New York City",146652
2001,"Schenectady",37.4349091803682,4.23004906583569,0.0341684092555387,0.382686183662033,1.72208782647915,2.09110664643897,33.2048601145325,7.53071739992073,23.5898697500239,2.08427296458786,"Non-New York City",146334
2002,"Schenectady",35.0342053954171,3.82475424425438,0.0543481953002398,0.360056793864089,1.32473726044335,2.0856119946467,31.2094511511627,6.48781581396613,22.1740636824978,2.54757165469874,"Non-New York City",147199
2003,"Schenectady",32.3751952451468,3.74600212318532,0.0811408402134004,0.331325097538052,1.29149170672996,2.04204447870391,28.6291931219614,6.30193858990743,20.3663508935635,1.96090363849051,"Non-New York City",147891
2004,"Schenectady",36.3868368032236,4.11685695097381,0.0671591672263264,0.322364002686367,1.316319677636,2.41101410342512,32.2699798522498,6.10476830087307,24.0832773673606,2.08193418401612,"Non-New York City",148900
2005,"Schenectady",38.375499334221,4.71371504660453,0.0532623169107856,0.319573901464714,1.85752330226365,2.48335552596538,33.6617842876165,6.62450066577896,24.5938748335553,2.44340878828229,"Non-New York City",150200
2006,"Schenectady",40.7529914079384,5.26461441147014,0.0461230298877234,0.382162247641136,2.26661746876812,2.56971166517316,35.4883769964683,9.3234410415898,23.562279268357,2.60265668652153,"Non-New York City",151768
2007,"Schenectady",35.166639303891,4.52470858643901,0.032835330815958,0.236414381874897,1.89131505499918,2.36414381874897,30.641930717452,6.73780988343458,21.5531111475948,2.35100968642259,"Non-New York City",152275
2008,"Schenectady",36.7957746478873,4.82524778299426,0.0586854460093897,0.28038601982264,2.02790818988002,2.45826812728221,31.9705268648931,7.33568075117371,22.7438706311946,1.89097548252478,"Non-New York City",153360
2009,"Schenectady",37.8448555663746,4.23239208049335,0.0454397922752353,0.26614735475495,1.67478091528724,2.24602401817592,33.6124634858812,6.61473547549497,25.322947095099,1.67478091528724,"Non-New York City",154050
2010,"Schenectady",38.9059047028263,4.83335271843782,0.0516936119619018,0.36831698522855,1.80281471717133,2.61052740407604,34.0725519843885,7.36633970457101,25.2846379508652,1.4215743289523,"Non-New York City",154758
2011,"Schenectady",35.6981443937966,4.43563487041748,0.0258261127826345,0.277630712413321,1.41397967484924,2.71819837037228,31.2625095233791,7.39272478402913,22.4751746490877,1.39461009026226,"Non-New York City",154882
2012,"Schenectady",36.0671809292846,4.45679936018163,0.0451484739815794,0.238641933902634,1.45765073140528,2.71535822089213,31.610381569103,6.8367689172106,23.5223549444029,1.25125770748949,"Non-New York City",155044
2013,"Schenectady",34.7016995960717,4.34900437481449,0.0709778162061712,0.225838506110545,1.47762908283756,2.57455896966021,30.3526952212572,6.50414897598369,22.5838506110545,1.26469563421905,"Non-New York City",154978
2014,"Schenectady",32.8410190261206,3.85682038052241,0.0386971944534021,0.245082231538213,1.08997097710416,2.48306997742664,28.9841986455982,5.66913898742341,22.2766849403418,1.03837471783296,"Non-New York City",155050
2015,"Schenectady",29.8630898154071,4.30953719317969,0.0646107525214346,0.50396386966719,1.13714924437725,2.60381332661382,25.5535526222274,4.02524988208538,20.4622253235383,1.06607741660367,"Non-New York City",154773
2016,"Schenectady",30.328924795919,4.48622089297159,0.0453153625552686,0.517889857774498,1.07462145488208,2.84839421775974,25.8427039029474,3.70938610630984,20.5213856143145,1.61193218232312,"Non-New York City",154473
2017,"Schenectady",29.7383593164249,4.34990563354792,0.0129269112438274,0.504149538509269,1.06000672199385,2.77282246180098,25.388453682877,3.39977765712661,20.5602523333075,1.42842369244293,"Non-New York City",154716
2018,"Schenectady",29.7166106583234,4.60298453654705,0.00643774061055532,0.482830545791649,0.997849794636074,3.11586645550877,25.1136261217763,3.20599482405655,20.1436903704276,1.76394092729216,"Non-New York City",155334
2019,"Schenectady",25.4133772211793,3.90233239900224,0.0192866510659089,0.488595160336359,0.945045902229537,2.44940468537043,21.5110448221771,2.38511584848407,17.9301566076067,1.19577236608635,"Non-New York City",155548
2020,"Schenectady",24.3897809664807,3.54932999278746,0.0379607485859621,0.259398448670741,0.683293474547318,2.56867732098344,20.8404509736932,2.53704336382847,16.7533437092713,1.55006390059345,"Non-New York City",158058
2021,"Schenectady",24.1427091265432,3.32055875266831,0.0312082589536495,0.374499107443794,0.543023705793501,2.37182768047736,20.8221503738749,2.32189446615152,16.9398429600409,1.56041294768247,"Non-New York City",160214
2022,"Schenectady",28.970660803408,3.86650259536644,0.049970954382765,0.349796680679355,0.818274378017777,2.64846058228655,25.1041582080416,2.77338796824346,20.7192069609539,1.61156327884417,"Non-New York City",160093
1990,"Schoharie",23.5238693467337,1.63316582914573,0,0.0628140703517588,0.0314070351758794,1.53894472361809,21.8907035175879,7.50628140703518,13.5992462311558,0.785175879396985,"Non-New York City",31840
1991,"Schoharie",22.8323165095212,1.75633203919394,0,0.338941270721637,0.123251371171504,1.2941393973008,21.0759844703272,7.30264374191163,13.2187095581438,0.554631170271769,"Non-New York City",32454
1992,"Schoharie",20.9130714351327,1.80654643436725,0.0612388621819407,0.306194310909703,0.0612388621819407,1.37787439909366,19.1065250007655,7.56299947946967,10.9923757616583,0.551149759637466,"Non-New York City",32659
1993,"Schoharie",18.0033737156878,1.502836988192,0,0.184020855696979,0.184020855696979,1.13479527679804,16.5005367274958,5.827327097071,10.2131574911823,0.460052139242447,"Non-New York City",32605
1994,"Schoharie",16.6893311905056,1.45258993695142,0,0.123624675485227,0.0927185066139201,1.23624675485227,15.2367412535542,4.69773766843862,10.2299418964025,0.309061688713067,"Non-New York City",32356
1995,"Schoharie",18.2344338301646,1.58695584528736,0,0.0622335625602888,0,1.52472228272707,16.6474779848772,5.69437097426642,10.5485888539689,0.404518156641877,"Non-New York City",32137
1996,"Schoharie",18.3114820466507,1.40138893214163,0,0.0311419762698141,0.124567905079256,1.24567905079256,16.910093114509,6.04154339634393,10.6194139080066,0.249135810158513,"Non-New York City",32111
1997,"Schoharie",16.668251101182,1.23585892195076,0.0950660709192889,0.126754761225719,0.126754761225719,0.88728332858003,15.4323921792312,5.19694521025446,9.79180530468676,0.443641664290015,"Non-New York City",31557
1998,"Schoharie",15.0260558201989,1.05502094056715,0,0.063940663064676,0.063940663064676,0.927139614437802,13.9710348796317,5.0513123821094,8.63198951373126,0.287732983791042,"Non-New York City",31279
1999,"Schoharie",16.2666074769319,1.36347781970384,0.0317087865047405,0.190252719028443,0.0634175730094809,1.07809874116118,14.903129657228,3.58309287503567,10.7809874116118,0.539049370580588,"Non-New York City",31537
2000,"Schoharie",17.625762195122,0.825711382113821,0,0.0635162601626016,0.0317581300813008,0.730436991869919,16.8000508130081,4.44613821138211,12.1316056910569,0.222306910569106,"Non-New York City",31488
2001,"Schoharie",19.9094168711078,1.44681386425112,0.0314524753098069,0.157262376549034,0.157262376549034,1.10083663584324,18.4626030068566,3.14524753098069,14.7512109202994,0.566144555576524,"Non-New York City",31794
2002,"Schoharie",20.1352839389649,2.10791253736039,0,0.534843479628756,0.0943841434638981,1.47868491426774,18.0273714016045,3.86974988201982,13.622778039956,0.534843479628756,"Non-New York City",31785
2003,"Schoharie",20.2297702297702,1.24875124875125,0,0.374625374625375,0.0624375624375624,0.811688311688312,18.981018981019,3.83991008991009,14.3918581418581,0.749250749250749,"Non-New York City",32032
2004,"Schoharie",16.1869390281647,1.39275766016713,0,0.24760136180749,0.0619003404518725,1.08325595790777,14.7941813679975,2.69266480965645,11.5444134942742,0.557103064066852,"Non-New York City",32310
2005,"Schoharie",15.3070633798488,1.01432347697793,0,0.276633675539436,0.0307370750599373,0.706952726378558,14.2927399028708,2.39749185467511,11.5571402225364,0.33810782565931,"Non-New York City",32534
2006,"Schoharie",14.6658093750957,0.857291570986804,0.0612351122133431,0.153087780533358,0.0306175561066716,0.612351122133431,13.8085178041089,2.38816937632038,11.0223201984018,0.39802822938673,"Non-New York City",32661
2007,"Schoharie",17.2371861129689,1.00322247218338,0,0.121602723901015,0.0304006809752538,0.851219067307108,16.2339636407856,4.62090350823858,11.2482519608439,0.364808171703046,"Non-New York City",32894
2008,"Schoharie",18.3946488294314,0.668896321070234,0,0.121617512921861,0.0608087564609304,0.486470051687443,17.7257525083612,4.59106111280024,12.7698388567954,0.364852538765582,"Non-New York City",32890
2009,"Schoharie",17.4517939956065,0.823773492799609,0.0305101293629485,0.122040517451794,0.122040517451794,0.549182328533073,16.6280205028069,4.42396875762753,11.9294605809129,0.274591164266537,"Non-New York City",32776
2010,"Schoharie",14.2713076429423,0.519512269657427,0,0.0611190905479326,0.091678635821899,0.366714543287596,13.7517953732848,2.9948354368487,10.4819240289704,0.275035907465697,"Non-New York City",32723
2011,"Schoharie",13.2744719335357,0.45985468591925,0,0.0919709371838499,0.0306569790612833,0.337226769674116,12.8146172476164,3.74015144547656,8.67592507434317,0.398540727796683,"Non-New York City",32619
2012,"Schoharie",15.4191897122167,0.593045758162182,0,0.187277607840689,0.0312129346401149,0.374555215681378,14.8261439540546,4.05768150321493,10.3939072351582,0.374555215681378,"Non-New York City",32038
2013,"Schoharie",16.8014544542662,0.846341922136543,0,0.250767976929346,0.156729985580841,0.438843959626356,15.9551125321296,3.66748166259169,12.0055168954924,0.282113974045514,"Non-New York City",31902
2014,"Schoharie",11.9617224880383,0.346260387811634,0,0.0314782170737849,0.0314782170737849,0.283303953664064,11.6154621002266,2.26643162931252,8.97129186602871,0.377738604885419,"Non-New York City",31768
2015,"Schoharie",12.7992868059093,1.20988283239939,0.0318390219052471,0.636780438104941,0,0.5412633723892,11.5894039735099,2.00585838003057,9.2014773306164,0.382068262862965,"Non-New York City",31408
2016,"Schoharie",12.2613193690529,1.14949869084871,0,0.798262979756051,0.0957915575707261,0.255444153521936,11.1118206782042,2.10741426655597,8.62124018136535,0.383166230282904,"Non-New York City",31318
2017,"Schoharie",10.0447856685861,1.18362124120282,0,0.799744081893794,0,0.383877159309021,8.86116442738324,2.14331413947537,6.3659628918746,0.351887396033269,"Non-New York City",31260
2018,"Schoharie",10.2623308318902,0.865884163940735,0.0320697838496569,0.416907190045539,0.0962093515489706,0.320697838496569,9.39644666794946,1.44314027323456,7.76088769161696,0.192418703097941,"Non-New York City",31182
2019,"Schoharie",7.56795053458714,1.4813860620894,0,0.579672806904547,0.0322040448280304,0.869509210356821,6.08656447249775,1.12714156898106,4.66958650006441,0.289836403452274,"Non-New York City",31052
2020,"Schoharie",10.5996365838886,1.44693451780066,0,0.403795679386231,0.13459855979541,0.908540278619019,9.15270206608789,1.04313883841443,7.70576754828723,0.403795679386231,"Non-New York City",29718
2021,"Schoharie",9.58477049615283,1.22711594587424,0.0331652958344388,0.497479437516583,0,0.696471212523216,8.35765455027859,0.928628283364288,7.16370390023879,0.265322366675511,"Non-New York City",30152
2022,"Schoharie",8.2493430462695,0.997904400758407,0.0332634800252802,0.232844360176962,0.0997904400758407,0.632006120480325,7.25143864551109,0.731796560556165,6.08721684462629,0.432425240328643,"Non-New York City",30063
1990,"Schuyler",34.6157968063444,1.01811167077484,0,0.375093773443361,0.053584824777623,0.589433072553853,33.5976851355696,6.21583967420427,26.2565641410353,1.12528132033008,"Non-New York City",18662
1991,"Schuyler",30.9776833156217,1.59404888416578,0,0.318809776833156,0,1.27523910733262,29.3836344314559,7.65143464399575,20.0850159404888,1.64718384697131,"Non-New York City",18820
1992,"Schuyler",26.2336700692865,1.85116623472788,0.211561855397472,0.211561855397472,0,1.42804252393293,24.3825038345586,6.66419844502036,17.0836198233459,0.634685566192416,"Non-New York City",18907
1993,"Schuyler",22.5678882151331,2.00369100975481,0,0.0527287107830214,0.263643553915107,1.68731874505668,20.5641972053783,4.90377010282099,14.3949380437648,1.26548905879251,"Non-New York City",18965
1994,"Schuyler",17.8147894376219,1.89743319453961,0.0527064776261002,0.316238865756601,0.158119432878301,1.37036841827861,15.9173562430823,3.68945343382702,11.1737732567333,1.054129552522,"Non-New York City",18973
1995,"Schuyler",26.3488080301129,1.9866164784609,0,0.365955667084902,0.104558762024258,1.51610204935174,24.362191551652,4.70514429109159,18.5591802593057,1.09786700125471,"Non-New York City",19128
1996,"Schuyler",18.3875530410184,1.15249620200115,0,0.314317146000314,0,0.838179056000838,17.2350568390172,4.08612289800409,12.4679134580125,0.681020483000681,"Non-New York City",19089
1997,"Schuyler",16.716606213531,0.84108710508332,0,0.262839720338538,0.105135888135415,0.473111496609368,15.8755191084477,4.67854702202597,10.5135888135415,0.683383272880198,"Non-New York City",19023
1998,"Schuyler",18.753591391109,0.522384161312229,0,0.104476832262446,0.104476832262446,0.313430496787337,18.2312072297968,5.90294102282819,11.8581204617876,0.470145745181006,"Non-New York City",19143
1999,"Schuyler",23.5915677145996,1.36004603232725,0,0.209237851127269,0.104618925563634,1.04618925563634,22.2315216822723,6.27713553381807,15.2220536695088,0.732332478945441,"Non-New York City",19117
2000,"Schuyler",22.0450281425891,1.09443402126329,0.104231811548885,0.0521159057744424,0,0.938086303939963,20.9505941213258,4.32562017927872,16.0516989785282,0.573274963518866,"Non-New York City",19188
2001,"Schuyler",20.3389830508475,1.61668839634941,0,0.208604954367666,0.15645371577575,1.251629726206,18.722294654498,3.54628422425033,14.5501955671447,0.625814863102999,"Non-New York City",19175
2002,"Schuyler",16.893477240732,1.51207049376923,0.156421085562334,0.260701809270556,0.0521403618541113,1.04280723708223,15.3814067469628,2.71129881641379,12.2529850357161,0.41712289483289,"Non-New York City",19179
2003,"Schuyler",16.813743407655,1.09654848310793,0,0.104433188867422,0.104433188867422,0.887682105373088,15.717194924547,2.92412928828782,12.3231162863558,0.469949349903399,"Non-New York City",19151
2004,"Schuyler",18.2305348324052,0.630450772302196,0,0.0525375643585163,0,0.57791320794368,17.600084060103,2.46926552485027,14.5003677629505,0.630450772302196,"Non-New York City",19034
2005,"Schuyler",18.0614406779661,1.58898305084746,0,0.211864406779661,0,1.3771186440678,16.4724576271186,3.17796610169492,12.9766949152542,0.317796610169492,"Non-New York City",18880
2006,"Schuyler",11.3587883959044,0.639931740614334,0,0.106655290102389,0.0533276450511945,0.479948805460751,10.7188566552901,2.18643344709898,8.10580204778157,0.426621160409556,"Non-New York City",18752
2007,"Schuyler",8.92713957342171,1.01566258619768,0,0.106911851178703,0.0534559255893516,0.855294809429625,7.91147698722403,1.6571336932699,6.04051959159673,0.213823702357406,"Non-New York City",18707
2008,"Schuyler",11.1027676464278,0.804548380175928,0,0.160909676035186,0.0536365586783952,0.590002145462347,10.2982192662519,1.87727955374383,8.20639347779446,0.214546234713581,"Non-New York City",18644
2009,"Schuyler",9.4575497336667,0.97836721382759,0,0.217414936406131,0.0543537341015328,0.706598543319926,8.47918251983911,2.06544189585825,6.1419719534732,0.271768670507664,"Non-New York City",18398
2010,"Schuyler",10.7790298873101,0.598834993739452,0,0.0544395448854048,0.10887908977081,0.435516359083238,10.1801948935707,1.74206543633295,8.0570526430399,0.381076814197833,"Non-New York City",18369
2011,"Schuyler",9.3371695347701,0.977145648987569,0,0.271429346940991,0,0.705716302046577,8.36002388578253,1.73714782042234,6.2428749796428,0.380001085717388,"Non-New York City",18421
2012,"Schuyler",9.99729802756012,1.13482842475007,0.0540394487976223,0.216157795190489,0.0540394487976223,0.810591731964334,8.86246960281005,2.16157795190489,6.21453661172656,0.4863550391786,"Non-New York City",18505
2013,"Schuyler",8.97177967484095,0.761241911804687,0,0,0.0543744222717634,0.706867489532924,8.21053776303627,1.79435593496819,6.03556087216573,0.380620955902344,"Non-New York City",18391
2014,"Schuyler",9.07391113066432,0.54993400791905,0,0,0,0.54993400791905,8.52397712274527,1.0998680158381,7.14914210294765,0.274967003959525,"Non-New York City",18184
2015,"Schuyler",8.26079725009702,0.776182291955425,0,0.498974330542773,0.110883184565061,0.166324776847591,7.4846149581416,1.10883184565061,6.32034152020846,0.0554415922825304,"Non-New York City",18037
2016,"Schuyler",6.56430796617713,0.723186470850022,0,0.222518914107699,0,0.500667556742323,5.8411214953271,1.27948375611927,4.39474855362706,0.166889185580774,"Non-New York City",17976
2017,"Schuyler",3.90843104410944,0.837520938023451,0,0.614182021217197,0,0.223338916806253,3.07091010608599,0.725851479620324,2.23338916806253,0.111669458403127,"Non-New York City",17910
2018,"Schuyler",3.36285169824011,0.840712924560027,0,0.280237641520009,0,0.560475283040018,2.52213877368008,0.280237641520009,2.01771101894406,0.224190113216007,"Non-New York City",17842
2019,"Schuyler",3.70536716820121,0.561419267909275,0,0.22456770716371,0,0.336851560745565,3.14394790029194,0.617561194700202,2.35796092521895,0.168425780372782,"Non-New York City",17812
2020,"Schuyler",2.73834804962557,0.558846540739913,0,0.223538616295965,0.111769308147983,0.223538616295965,2.17950150888566,0.502961886665922,1.67653962221974,0,"Non-New York City",17894
2021,"Schuyler",2.80898876404494,0.561797752808989,0,0.337078651685393,0,0.224719101123595,2.24719101123596,0.393258426966292,1.68539325842697,0.168539325842697,"Non-New York City",17800
2022,"Schuyler",5.3257790368272,0.679886685552408,0.056657223796034,0.28328611898017,0.056657223796034,0.28328611898017,4.64589235127479,1.07648725212465,3.11614730878187,0.453257790368272,"Non-New York City",17650
1990,"Seneca",23.5430335777692,1.54380548050946,0,0.207819968530119,0.0296885669328741,1.30629694504646,21.9992280972597,4.42359647299825,16.8631060178725,0.71252560638898,"Non-New York City",33683
1991,"Seneca",23.9279791518597,1.59914712153518,0.0296138355839848,0.177683013503909,0.0296138355839848,1.3622364368633,22.3288320303246,4.53091684434968,16.9391139540393,0.85880123193556,"Non-New York City",33768
1992,"Seneca",20.9738051196372,1.07404976430575,0.0298347156751596,0,0.0298347156751596,1.01438033295543,19.8997553553315,3.22214929291724,16.2897547586372,0.387851303777075,"Non-New York City",33518
1993,"Seneca",19.9568008274771,1.33856590916005,0.0304219524809102,0.152109762404551,0.152109762404551,1.00392443187004,18.6182349183171,2.85966353320556,15.241398192936,0.517173192175474,"Non-New York City",32871
1994,"Seneca",24.0658063726989,1.43722096507859,0,0.183475016818543,0.0611583389395144,1.19258760932053,22.6285854076203,6.02409638554217,15.9623264632133,0.642162558864901,"Non-New York City",32702
1995,"Seneca",24.1910820233653,1.31506514159887,0.0305829102697413,0.0917487308092238,0.0611658205394825,1.13156767998043,22.8760168817665,4.18985870695455,18.0439170591473,0.642241115664567,"Non-New York City",32698
1996,"Seneca",23.4328358208955,1.37313432835821,0.0298507462686567,0.119402985074627,0.119402985074627,1.1044776119403,22.0597014925373,4.83582089552239,16.5373134328358,0.686567164179104,"Non-New York City",33500
1997,"Seneca",22.4506924045321,1.58863377495354,0,0.209819555182543,0.149871110844674,1.22894310892632,20.8620586295786,3.59690666027217,16.7256159702656,0.539535999040825,"Non-New York City",33362
1998,"Seneca",23.8669238187078,1.98891031822565,0,0.120540019286403,0.331485053037609,1.53688524590164,21.8780135004822,3.40525554484089,17.9905978784957,0.482160077145612,"Non-New York City",33184
1999,"Seneca",20.191989407481,1.20369534470825,0,0.210646685323945,0.150461918088532,0.842586741295778,18.9882940627727,3.61108603412476,14.8957298907646,0.481478137883302,"Non-New York City",33231
2000,"Seneca",20.6788919235271,0.930400072030973,0,0.210090338845704,0.0600258110987725,0.660283922086497,19.7484918514961,3.12134217713617,15.9968786578229,0.630271016537111,"Non-New York City",33319
2001,"Seneca",17.4318260269244,1.6396272005523,0.143826947416868,0.201357726383615,0.258888505350362,1.03555402140145,15.7921988263721,2.96283511678748,12.4554136463008,0.373950063283857,"Non-New York City",34764
2002,"Seneca",18.1475774696114,1.56936597614564,0.0285339268390116,0.0856017805170348,0.17120356103407,1.28402670775552,16.5782114934657,2.65365519602808,13.4394795411745,0.485076756263197,"Non-New York City",35046
2003,"Seneca",17.2100420311258,1.24957400886062,0,0.312393502215154,0.0283994092922867,0.908781097353175,15.9604680222651,1.98795865046007,13.7169146881745,0.25559468363058,"Non-New York City",35212
2004,"Seneca",16.5949252378795,1.04780244676031,0,0.198232895333031,0.0566379700951518,0.792931581332125,15.5471227911192,1.69913910285455,13.2816039873131,0.566379700951518,"Non-New York City",35312
2005,"Seneca",16.6870398271598,1.05182363476135,0,0.255848992239247,0.0568553316087216,0.739119310913381,15.6352161923984,2.98490490945788,12.2238962958751,0.426414987065412,"Non-New York City",35177
2006,"Seneca",16.750418760469,1.30596485251114,0,0.113562161087926,0.113562161087926,1.07884053033529,15.4444539079579,2.29963376203049,12.6905715015757,0.454248644351702,"Non-New York City",35223
2007,"Seneca",15.9294031407708,1.29690715836364,0,0.169161803264823,0.0281936338774705,1.09955172122135,14.6324959824072,2.08632890693281,12.3488116383321,0.197355437142293,"Non-New York City",35469
2008,"Seneca",18.8012439920837,1.30053717839977,0.0282725473565168,0.254452926208651,0.113090189426067,0.904721515408538,17.5007068136839,2.8555272830082,13.9666383941193,0.678541136556404,"Non-New York City",35370
2009,"Seneca",18.449243325965,1.36031287196055,0,0.0850195544975344,0.141699257495891,1.13359405996713,17.0889304540044,3.54248143739727,13.0079918381228,0.538457178484385,"Non-New York City",35286
2010,"Seneca",18.7218109097098,1.4750517686438,0,0.397129322327178,0.113465520664908,0.964456925651718,17.246759141066,3.43233200011347,13.5591297194565,0.255297421496043,"Non-New York City",35253
